,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,18.3650388595941,22.74506604506604,29.21700208200183,25.43433236170972,16.82610389610389,24.0862487885426,28.5515354767184,25.3145600744285,17.36704038830297,22.16360421334846,29.20874180140329,25.43409239287467,17.92865343166381,23.87387347500984,28.759711573567,28.1159090909091
btm_forecast,18.52401163096967,22.90689857634075,29.5239571295938,25.76283115312929,17.55519440731445,24.6282022822987,28.81395211822442,25.54718123782765,18.36858315310202,23.15840393965776,29.33486085371537,25.79277490344443,18.29092076415472,23.99935834269878,28.99285674330178,28.60071193088185
btm_simulate,18.52217294900221,23.12004662004662,29.71062415830009,25.88151174668029,17.41396103896104,24.76590909090909,28.25055432372505,25.55861244019139,18.84607438016529,23.74525474525475,28.88977272727273,25.87944664031621,18.18538324420677,24.20971074380165,29.20372398685652,28.61363636363636
btm_std,2.989831043706367,4.032221111188786,2.326529176834689,3.431199229228734,2.989831043706367,4.032221111188786,2.326529176834689,3.431199229228734,2.989831043706367,4.032221111188786,2.326529176834689,3.431199229228734,2.989831043706367,4.032221111188786,2.326529176834689,3.431199229228734
btm_mae,1.192904570676657,1.149123656942857,0.9099774640779331,0.9958617370245311,1.192904570676657,1.149123656942857,0.9099774640779331,0.9958617370245311,1.192904570676657,1.149123656942857,0.9099774640779331,0.9958617370245311,1.192904570676657,1.149123656942857,0.9099774640779331,0.9958617370245311
btm_simulate_mae,1.874985829632501,1.803089742141678,1.520399805587576,1.660330533804495,1.874985829632501,1.803089742141678,1.520399805587576,1.660330533804495,1.874985829632501,1.803089742141678,1.520399805587576,1.660330533804495,1.874985829632501,1.803089742141678,1.520399805587576,1.660330533804495
mid_obs,18.54959349593496,23.05844525844525,29.17287527568575,25.5208764686866,16.66386198271276,24.32714424777731,28.29471087371784,25.29548017771702,17.45010651583197,22.34037886279772,28.93605442563038,25.24617902628772,18.06975101151572,24.14761002886003,28.32408788963719,27.39732142857143
mid_forecast,18.65846429164679,23.09954478772714,29.36598248997164,25.69633585326234,17.2148708032102,24.55628697077433,28.6999200960485,25.36822962701171,17.69761066106491,22.76180070710395,29.1106198481151,25.36737945015632,18.43725174993805,24.1648348022849,28.47410295766042,27.78995889567194
mid_simulate,18.80487804878049,23.30830280830281,29.67974012408372,25.9609416800428,16.89285714285714,24.82261904761905,28.79094076655052,25.3389724310777,18.02435064935064,22.97592883307169,29.16428571428571,25.56366459627329,18.39962651727357,24.35714285714286,29.44004589787722,28.92857142857143
mid_std,3.583719739066078,4.439432145311367,3.04868370209402,3.827468012116033,3.583719739066078,4.439432145311367,3.04868370209402,3.827468012116033,3.583719739066078,4.439432145311367,3.04868370209402,3.827468012116033,3.583719739066078,4.439432145311367,3.04868370209402,3.827468012116033
mid_mae,1.156291264618408,1.184246402605333,1.100334873538303,1.047438737251371,1.156291264618408,1.184246402605333,1.100334873538303,1.047438737251371,1.156291264618408,1.184246402605333,1.100334873538303,1.047438737251371,1.156291264618408,1.184246402605333,1.100334873538303,1.047438737251371
mid_simulate_mae,1.961470353679166,1.847534079314873,1.77385427737549,1.796690497539939,1.961470353679166,1.847534079314873,1.77385427737549,1.796690497539939,1.961470353679166,1.847534079314873,1.77385427737549,1.796690497539939,1.961470353679166,1.847534079314873,1.77385427737549,1.796690497539939
top_obs,16.78900743790987,20.82377655040386,25.99284510565522,23.25070090957732,15.00758928571429,22.30043875193613,25.15219507681754,22.65245864661654,15.93012977323411,20.49513343799058,25.93839285714285,23.28043478260869,16.28003122966358,21.77033621285884,27.75130522088353,28.62551020408163
top_forecast,16.9283585147705,21.04025831598884,26.1091167225826,23.3789513315856,15.44646278761175,22.48755553822432,25.91522119892599,22.99664420404829,16.02369977940213,20.67540657609187,26.25944605043956,23.25828261405044,16.64326714012636,21.92101480975118,27.99512374667826,29.16654533999307
top_simulate,18.14634146341464,22.4981684981685,27.84667964746874,24.98876404494382,16.18112244897959,24.1125,27.99216027874565,24.33458646616542,17.22077922077922,21.93406593406593,28.19285714285714,24.63276397515528,17.74649859943978,23.38230519480519,28.78313253012048,29.24107142857143
top_std,3.839084260118714,4.322871525420921,3.418340761462422,3.849136884283967,3.839084260118714,4.322871525420921,3.418340761462422,3.849136884283967,3.839084260118714,4.322871525420921,3.418340761462422,3.849136884283967,3.839084260118714,4.322871525420921,3.418340761462422,3.849136884283967
top_mae,1.493658452669066,1.459396226316718,1.516308417597227,1.515476225718759,1.493658452669066,1.459396226316718,1.516308417597227,1.515476225718759,1.493658452669066,1.459396226316718,1.516308417597227,1.515476225718759,1.493658452669066,1.459396226316718,1.516308417597227,1.515476225718759
top_simulate_mae,3.175767601270965,3.337647030064353,3.414839849334559,3.476301835451161,3.175767601270965,3.337647030064353,3.414839849334559,3.476301835451161,3.175767601270965,3.337647030064353,3.414839849334559,3.476301835451161,3.175767601270965,3.337647030064353,3.414839849334559,3.476301835451161
