,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,1.086069553163512,1.100879288901465,1.164191377484297,1.361070444012353,1.17390561075459,1.070202111528733,0.8907517168242433,1.182360126838607,1.057805164480648,0.9061331036545247,1.144232559897483,1.242130671067198,1.177413526135471,1.339808038083035,1.096697492404009,0.7998029276880044
btm_forecast,1.118619411248842,1.177378250713054,1.173966223177658,1.321971341997179,1.255135564459234,1.134794145079369,0.9092161906921082,1.210999529620957,1.217916548603849,1.137260951351189,1.111730453079852,1.206693030154234,1.560822660952132,1.491104193946005,1.149044198398339,0.8494932706626234
btm_simulate,1.144176060394665,1.24945241913977,1.143054108490557,1.471780699623157,1.381525146873221,1.237663403182249,0.8801347180347665,1.257788928579269,1.096904997646939,1.052530812195962,1.133402213155398,1.191966562277125,1.544976973404894,1.585817017091454,1.11110514249281,0.8095215000878556
btm_std,0.7427996036934051,0.6605591370084042,0.6148880689505503,0.6681643431275938,0.7999914161709513,0.6732242255482023,0.5434128735031725,0.7063429161665131,0.7815782945198406,0.6447977023930234,0.5926675333263606,0.6142204433155326,0.7268854828035978,0.6382406279296242,0.5823447239135425,0.5949740769787014
btm_mae,0.2953189264197978,0.3382743625506813,0.310836705615199,0.2938437350792243,0.4161083385013858,0.3800471278632927,0.3256522087770404,0.4026602496169484,0.4901783832846272,0.4547744552043164,0.3392056352851107,0.3687771854965938,0.5682160129681185,0.4260863448145181,0.3149801407321244,0.3682119516043612
btm_simulate_mae,0.4334425980182564,0.4718522517866157,0.378724699415997,0.3970099960268411,0.6555057891519873,0.4510200053539796,0.4701937633343581,0.5660792303404646,0.6045479946754031,0.523033372759424,0.5340376346948429,0.5502852335782008,0.6826063783201054,0.6036536315797619,0.3827529521751621,0.5095992635223778
mid_obs,1.201162783211711,1.177221170461093,1.281494601234566,1.414820508594906,1.271239458771099,1.263414626922349,0.9978275097609726,1.278487673456794,1.085334291831992,0.9535068421246292,1.1794523834893,1.160288303646252,1.23436458966075,1.354339189343241,1.090955173291691,0.7995839862270318
mid_forecast,1.163586682346873,1.215007693945332,1.241292093255885,1.356446086558865,1.219608828507582,1.223003652036782,1.035124169272977,1.220053069481232,0.9977309163561339,0.9862931388519863,1.147336607323319,1.104406066334066,1.249531577788246,1.293914188861011,1.159422716029612,0.9193735475606182
mid_simulate,1.249752547534325,1.374673234795913,1.271727517994856,1.555727407206571,1.387202371312726,1.30791020781981,1.019438220770873,1.311709982942557,0.9477662432873466,0.9636095096244569,1.184718983251611,1.176466331458464,1.204801039397102,1.385673627757432,1.121637205312506,0.897893482620276
mid_std,0.8681994131623657,0.8290926824315477,0.7625492384412288,0.7572748687689221,0.9575267847186757,0.8017748682951803,0.7616590305005075,0.8316122757721489,0.9554186771680816,0.8119416853239857,0.8044222023040813,0.8158847004477936,0.8439016407907383,0.7989354096699092,0.7565085066658033,0.8323447930774063
mid_mae,0.3217262124319829,0.3828819068175102,0.3529932183128768,0.2979764726173815,0.4787466816112413,0.3824329348142642,0.4506378194269056,0.4033221730293408,0.4847905405400129,0.4233313893662017,0.3911182067042523,0.3770076655377306,0.4818962787188661,0.4602152476682201,0.4358336702098694,0.4857618585342377
mid_simulate_mae,0.494056699130944,0.5650341611956439,0.4663640860243336,0.447826681782259,0.7111323857484232,0.4537761114703899,0.6145659906745169,0.5752851775405666,0.5998100456657502,0.5328151851645411,0.5851850450731894,0.5734663455574424,0.6346932092918367,0.6050966567391806,0.5340349506656716,0.6835762909257941
top_obs,1.282408792322092,1.153232510823754,1.1687686691722,1.342815343349714,1.30988914733602,1.306915519498865,0.9018850616008656,1.180334013942412,1.080839840978567,0.9948426801125193,1.197620758873978,1.222325325282112,1.446645730911619,1.404921515149244,1.020561533526622,0.6676919176491855
top_forecast,1.180407390504111,1.182978499235787,1.119910373303595,1.292140336973914,1.222001690570537,1.2235504039304,1.050594020565126,1.144134241487514,0.9751015759753364,0.9838599118919863,1.222864914509217,1.143783030448738,1.24763377005274,1.24933913947311,1.155139463743317,0.9292200933929209
top_simulate,1.212233714387019,1.311804600820432,1.072793085789022,1.338165323633318,1.30335289203943,1.230192184718177,0.9250604041134863,1.132381853727998,0.916882199769088,0.9273976286888631,1.127601906468398,1.088946725799975,1.117202636376549,1.245889929906298,1.050829631274893,0.7767908806596652
top_std,1.002117822662138,0.9565007337201805,0.8250242173706422,0.8133581085337358,1.106216089897725,0.9464092309087001,0.7684986705979787,0.8423475642604646,1.031759434433577,0.9108800718024899,0.850483145397548,0.8616308876866722,1.003225683621714,0.9479100197284048,0.7575678021238613,0.6776394058274807
top_mae,0.4390039770138022,0.4812105255409844,0.4669202367733477,0.3493892555193064,0.5754919922523242,0.513660504181898,0.5752827265035227,0.547585334849667,0.548111521837628,0.5125732367185125,0.5277418768192145,0.5273003468770698,0.5719978444824708,0.5877162387410317,0.5601184598582725,0.5512845292304492
top_simulate_mae,0.6773474338898963,0.6736709404862244,0.5473538861471622,0.5361489156996402,0.8537350891493495,0.5988759107776466,0.6315580313654001,0.6525629348885195,0.6959310862697279,0.6152640732624521,0.6254619752811197,0.6572142962401666,0.8176745736141561,0.7471738266627413,0.6303941233085144,0.6404193585981289
