,2020_winter,2020_spring,2020_summer,2020_autumn,2021_winter,2021_spring,2021_summer,2021_autumn,2022_winter,2022_spring,2022_summer,2022_autumn,2023_winter,2023_spring,2023_summer,2023_autumn
btm_obs,1.108779581132034,1.150545774748351,1.182076691661656,1.4147317696666,1.180984993287249,1.127884546950724,0.9445385693343673,1.215546070323278,1.100811015367921,0.9546707754691875,1.205919449624549,1.293446739938543,1.200717270123681,1.399345074400192,1.122253713180882,0.908110169938987
btm_forecast,1.146872922608516,1.2037909279278,1.210416115515157,1.378324999859084,1.280748274862794,1.169434364530493,0.9270385512364075,1.252125175830255,1.228842697077214,1.147459379529232,1.147108124500405,1.245389911374634,1.562296007598181,1.522737541181334,1.170890754915603,0.8708117869313956
btm_simulate,1.144176060394665,1.24945241913977,1.143054108490557,1.471780699623157,1.381525146873221,1.237663403182249,0.8801347180347665,1.257788928579269,1.096904997646939,1.052530812195962,1.133402213155398,1.191966562277125,1.544976973404894,1.585817017091454,1.11110514249281,0.8095215000878556
btm_std,0.7348372183310066,0.6753143405997888,0.6154259983453874,0.6588617328859899,0.7675501403678293,0.6979409139355732,0.5773515795583419,0.6749144227164554,0.7901607447834791,0.6480283704816345,0.6204384230812804,0.6311582747398404,0.7231869759871613,0.6635126835341246,0.5886980951825866,0.6541377651313423
btm_mae,0.2834336654851853,0.3149040082465404,0.3112160157674598,0.2797257552774718,0.3824708780857232,0.3518272580926288,0.3288801700397475,0.3761017622342489,0.4587390980424132,0.4119290626420186,0.3325878423988957,0.3536173284780607,0.5418994720684221,0.3911892457463164,0.3138439453794667,0.338871950247913
btm_simulate_mae,0.3913023773541118,0.4167011737043106,0.3794931759473639,0.3598024770011991,0.6347727796325583,0.4285824902408747,0.464983753599007,0.5119325053243412,0.5884780553718987,0.4737933928212961,0.5266433093118643,0.5252909922745871,0.6559242343512977,0.5547449339757187,0.3802299591286121,0.4950191176555765
mid_obs,1.23462757659358,1.209546167243531,1.294785609471632,1.471993734478339,1.325732577073109,1.336705830266296,1.028211369886256,1.334163239452876,1.124553767048105,1.01073946317428,1.240861208737912,1.210812288230454,1.271726669493997,1.421534726529226,1.1071086945985,0.822918904934485
mid_forecast,1.214307033542129,1.256479980728008,1.294286027997037,1.423037646609064,1.26756472642956,1.280579038485368,1.067014029597873,1.27688420291185,1.036336644987874,1.015628818617358,1.195132303478235,1.155359975081476,1.282056627415063,1.344120763619095,1.191217543586522,0.9530464839887769
mid_simulate,1.249752547534325,1.374673234795913,1.271727517994856,1.555727407206571,1.387202371312726,1.30791020781981,1.019438220770873,1.311709982942557,0.9477662432873466,0.9636095096244569,1.184718983251611,1.176466331458464,1.204801039397102,1.385673627757432,1.121637205312506,0.897893482620276
mid_std,0.8256411481963798,0.8311124669938875,0.7740899400053901,0.7256813874771801,0.9402597966531134,0.8485504422117387,0.772045424061512,0.8212571302570882,0.9482500794164197,0.8364701761616053,0.8417277253022409,0.7905977306894375,0.8033904299202712,0.8045204559394639,0.7701237571674978,0.8037767655197989
mid_mae,0.2877822753969186,0.3603923412771198,0.3595356643934081,0.277817380664838,0.4484718860134126,0.3945202247868874,0.4433534638672428,0.3786900673179756,0.4710812083451711,0.405176053746874,0.4052941157339978,0.3492941856801171,0.4303472003768025,0.4258803746756009,0.436449175818526,0.4935237096996649
mid_simulate_mae,0.3849471787740072,0.4908196883419373,0.4620791107315291,0.3780990254355237,0.6599791636860827,0.4367917413694776,0.5943549935906789,0.5264534467668194,0.5684013179720535,0.5095130030853233,0.582732792080883,0.5153956042996654,0.5831788076444683,0.5736826377073136,0.5436213611709902,0.6458146727300443
top_obs,1.311234504082031,1.165120812069826,1.170240333905811,1.391910264215528,1.370167346845738,1.351749945450853,0.9274563293647254,1.230530424609132,1.125899343995268,1.037179560955351,1.210166894156859,1.279343002752716,1.494660017807205,1.444677321529798,1.014622887761744,0.6922391361647432
top_forecast,1.239046042855353,1.228597148545804,1.168226139529848,1.35177547275672,1.269092924816477,1.284166728126796,1.074531300556864,1.188050509982297,1.010321042190816,1.014339898029443,1.26737380899081,1.193690845500652,1.297525254884875,1.303585190386504,1.183054103082186,0.9332961318332663
top_simulate,1.212233714387019,1.311804600820432,1.072793085789022,1.338165323633318,1.30335289203943,1.230192184718177,0.9250604041134863,1.132381853727998,0.916882199769088,0.9273976286888631,1.127601906468398,1.088946725799975,1.117202636376549,1.245889929906298,1.050829631274893,0.7767908806596652
top_std,0.9733797135050557,0.9431321010965832,0.8421313051419573,0.7932556804486899,1.102585628990155,0.9681448734246816,0.7827611653572564,0.8531877867153889,1.023170614465848,0.9290755866886072,0.8628786524988994,0.8543485086855679,0.9835924283660668,0.9361971261722636,0.7581289191420808,0.7005506500241095
top_mae,0.3868500543983158,0.4448616776544007,0.4582726975384292,0.3219808959466134,0.5237458262479086,0.5074084900317654,0.5566264393863017,0.5228827457743043,0.5217929503448813,0.4913669139102515,0.5261251468406684,0.4960860830319286,0.5421320544648286,0.539432076220117,0.5504594400869638,0.5611303310270678
top_simulate_mae,0.5525843545567307,0.6042500566113737,0.5445642219788379,0.480780388376625,0.8052542657520144,0.5961405934743851,0.6175687734811124,0.6450567436171531,0.6786344080537698,0.6182135836392845,0.6119293178489819,0.6386660523094613,0.8106142559883237,0.7211771341344381,0.6265788293632033,0.6366009246326026
